program_year_id,program_identity_id,ministry_code,fiscal_year,program_code,field_name,sector_name,performance_program_name,raw_account_row_count,account_type_count,account_types,raw_candidate_ids,base_program_year_key_conflict,base_key_reused,identity_resolved_by_extended_key,identity_unresolved,identity_resolution_reason,program_year_name_conflict,program_original_budget,program_current_budget,program_expenditure,below_target_count,at_or_above_target_count,comparable_rate_count,reported_target_status,indicator_coverage_status,repeated_target_overachievement,target_unchanged,performance_status_conflict_fields,program_performance_status_conflict,program_total_feedback_complete_t1,program_total_feedback_complete_t2,program_total_budget_change_rate_t1,program_total_budget_change_rate_t2,low_performance_budget_increase_t1,low_performance_budget_increase_t2,good_performance_budget_decrease_t1,good_performance_budget_decrease_t2,retrospective_feedback_data_quality_signal,retrospective_feedback_conflict_fields,context_type,context_status,context_source,context_evidence,context_effect,type_repeated_year_end_concentration_budget_share,type_accounting_adjustment_pattern_budget_share,type_program_budget_concentration_budget_share,account_type_signal_details,evidence_status,data_validation_signal,analysis_status,program_execution_rate,current_execution_severity,performance_gap,performance_signal,repeated_low_execution_signal,reported_target_miss_consecutive,reported_target_met_consecutive,reported_target_history_status,program_budget_change_rate,budget_increase_context_signal,budget_decrease_context_signal,budget_mismatch_signal,budget_performance_mismatch,accounting_context_signal,structure_context_signal,type_repeated_strong_low_execution_budget_share,type_repeated_moderate_low_execution_budget_share,execution_management,observed_start_year,observed_end_year,observed_year_count,continuity_status,review_grade,reviewability_status,signal_strength,diagnostic_type,grade_trigger_signal_families,signal_families,context_flags,context_only,grade_cap_reason,grade_reason_codes,next_review_question,evidence_strength,review_grade_order,independent_signal_family_count,repeated_signal_family_count,program_year_queue_order,review_queue_order_within_year
075:2100:2023,075:2100,075,2023,2100,사회복지,노인,노인생활안정,2,2,GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2023:사회복지:노인:2100:GENERAL_ACCOUNT"", ""075:2023:사회복지:노인:2100:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,20732525000000,20723948367270,20388247260550,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.07428019500760272,1.0,"[{""candidate_id"": ""075:2023:사회복지:노인:2100:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9835611157995748}, {""candidate_id"": ""075:2023:사회복지:노인:2100:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.992546873323344}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9838012959320925,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.13152122058860205,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,136,57
019:4000:2023,019:4000,019,2023,4000,사회복지,노동,산재보험,1,1,FUND,"[""019:2023:사회복지:노동:4000:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,8015070000000,8015070000000,7507439274010,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.0106777607681529,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0060105526214992,1.0,"[{""candidate_id"": ""019:2023:사회복지:노동:4000:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9366654656802748}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9366654656802748,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.0869946129478576,True,False,False,0,True,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,137,58
162:1200:65acaef042b4:2023,162:1200:65acaef042b4,162,2023,1200,과학기술,과학기술연구개발,기초연구진흥,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구개발:1200:FUND"", ""162:2023:과학기술:과학기술연구개발:1200:GENERAL_ACCOUNT"", ""162:2023:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,2190209000000,2190209000000,2190209000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}]",CONFIRMED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.03223664335479781,True,False,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,STRONG,4,0,0,138,59
102:2400:2023,102:2400,102,2023,2400,산업·중소기업및에너지,창업및벤처,기술금융지원,1,1,FUND,"[""102:2023:산업·중소기업및에너지:창업및벤처:2400:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,1368778000000,1368778000000,1343294045694,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.1651283115304307,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""102:2023:산업·중소기업및에너지:창업및벤처:2400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.9813819667572096}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9813819667572097,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,True,0,0,0.0,2023,2024,2,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,139,60
162:1100:65acaef042b4:2023,162:1100:65acaef042b4,162,2023,1100,과학기술,과학기술연구개발,미래유망원천기술개발,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구개발:1100:FUND"", ""162:2023:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT"", ""162:2023:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,1272867000000,1272867000000,1272867000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1100:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.057187529199240084,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,140,61
019:3000:2023,019:3000,019,2023,3000,사회복지,노동,근로조건보호및복지증진,2,2,FUND;GENERAL_ACCOUNT,"[""019:2023:사회복지:노동:3000:FUND"", ""019:2023:사회복지:노동:3000:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,1092209000000,1094599120000,1071685667143,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.1556478659304217,0.0,"[{""candidate_id"": ""019:2023:사회복지:노동:3000:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.9784628480703264}, {""candidate_id"": ""019:2023:사회복지:노동:3000:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.988912790256548}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9790668086257917,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.03892364516322333,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,141,62
019:1400:2023,019:1400,019,2023,1400,사회복지,고용,장애인고용증진,1,1,FUND,"[""019:2023:사회복지:고용:1400:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,793474000000,793474000000,784648167650,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.0761764090568815,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0713898628058386,0.0,"[{""candidate_id"": ""019:2023:사회복지:고용:1400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.988876973473611}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.988876973473611,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.13773904415317761,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,142,63
075:2600:2023,075:2600,075,2023,2600,사회복지,사회복지일반,사회복지기반조성,2,2,GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2023:사회복지:사회복지일반:2600:GENERAL_ACCOUNT"", ""075:2023:사회복지:사회복지일반:2600:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,600826000000,602948973800,582598328640,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,5.326001205005217e-05,0.0,"[{""candidate_id"": ""075:2023:사회복지:사회복지일반:2600:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""LOW_EXECUTION_TARGET_MET"", ""execution_rate"": 0.968944738631402}, {""candidate_id"": ""075:2023:사회복지:사회복지일반:2600:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9648706511895964}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9662481469505737,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.04159797236972351,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,143,64
162:2200:948fe92e436a:2023,162:2200:948fe92e436a,162,2023,2200,통신,정보통신,SW산업진흥,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2023:통신:정보통신:2200:FUND"", ""162:2023:통신:정보통신:2200:GENERAL_ACCOUNT"", ""162:2023:통신:정보통신:2200:SPECIAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,550937000000,550937000000,550937000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:통신:정보통신:2200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:통신:정보통신:2200:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:통신:정보통신:2200:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.06276837487798947,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,144,65
162:1300:2023,162:1300,162,2023,1300,과학기술,과학기술연구개발,우주개발진흥,2,2,FUND;GENERAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구개발:1300:FUND"", ""162:2023:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,433860000000,433860000000,433860000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1300:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.09591048018388948,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,145,66
075:7400:2023,075:7400,075,2023,7400,사회복지,공적연금,국민연금운영(여유자금운영위탁 등),1,1,FUND,"[""075:2023:사회복지:공적연금:7400:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,340333000000,357914489585,343877261933,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.0283193225458594,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.1671392430354976,0.0,"[{""candidate_id"": ""075:2023:사회복지:공적연금:7400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9607804990843593}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9607804990843593,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.01389766078386967,True,False,False,0,True,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context;accounting_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,146,67
162:1400:65acaef042b4:2023,162:1400:65acaef042b4,162,2023,1400,과학기술,과학기술연구개발,원자력 진흥,3,3,FUND;GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구개발:1400:FUND"", ""162:2023:과학기술:과학기술연구개발:1400:GENERAL_ACCOUNT"", ""162:2023:과학기술:과학기술연구개발:1400:SPECIAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,308402000000,308402000000,308382000000,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 1.0}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1400:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9996808222020076}, {""candidate_id"": ""162:2023:과학기술:과학기술연구개발:1400:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9999351495774995,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.03706717690220218,True,False,False,0,False,False,0,0,0.0,2022,2023,2,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,147,68
162:5300:2023,162:5300,162,2023,5300,통신,우정,우체국보험,1,1,SPECIAL_ACCOUNT,"[""162:2023:통신:우정:5300:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,295686000000,295970025000,294005828500,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,-0.0098212292770033,,False,False,True,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:통신:우정:5300:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.993363528958718}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.993363528958718,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.0011749210229601292,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,148,69
162:1100:599c8e014508:2023,162:1100:599c8e014508,162,2023,1100,문화및관광,문화예술,콘텐츠방송산업육성,2,2,FUND;GENERAL_ACCOUNT,"[""162:2023:문화및관광:문화예술:1100:FUND"", ""162:2023:문화및관광:문화예술:1100:GENERAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,275251000000,275251000000,275047208220,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:문화및관광:문화예술:1100:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9989394737745952}, {""candidate_id"": ""162:2023:문화및관광:문화예술:1100:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9992596147516267,0.0,0.0,False,False,False,False,CONSECUTIVE_PRIOR_YEAR,0.009387915259396085,True,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,budget_increase_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,149,70
